site_id,price_cpl,reported_at,region,latitude,longitude,scraped_at
61478193,209.9,2025-12-04T23:49:00,North,-27.391817254810274,153.07109543650816,2025-12-05 21:18:18
61478198,209.9,2025-12-04T01:30:09.387,North,-27.41471648666694,152.97730429677327,2025-12-05 21:18:18
61478201,213.9,2025-11-26T01:01:04.407,North,-27.093302371841695,152.94949876197776,2025-12-05 21:18:18
61478213,189.5,2025-12-02T10:19:56.96,South,-27.594301151904506,153.00589252347183,2025-12-05 21:18:18
61478219,217.9,2025-12-05T11:00:00,North,-27.096278400080855,152.9488247396431,2025-12-05 21:18:18
61478220,219.9,2025-12-05T11:00:00,South,-27.69132089938983,152.8031637374344,2025-12-05 21:18:18
61478222,188.5,2025-12-03T22:06:16.63,South,-27.572149765742434,153.03519868684006,2025-12-05 21:18:18
61478226,209.9,2025-12-01T22:00:18.86,South,-27.566598115425766,153.24974251182522,2025-12-05 21:18:18
61478227,167.9,2025-11-30T19:05:11.543,South,-27.625835034179666,153.11769409325404,2025-12-05 21:18:18
61478231,219.9,2025-12-04T19:24:00,North,-27.39863917071317,153.03197252883606,2025-12-05 21:18:18
61478233,219.9,2025-12-04T19:24:00,South,-27.57247896542318,152.79030419172994,2025-12-05 21:18:18
61478236,209.9,2025-12-03T03:00:08.083,South,-27.651243269301546,153.0758083748688,2025-12-05 21:18:18
61478246,214.9,2025-12-01T21:20:05.743,North,-27.225416496521763,152.9907472804582,2025-12-05 21:18:18
61478248,215.9,2025-12-05T11:10:00,South,-27.675319041570603,152.83636513523064,2025-12-05 21:18:18
61478249,213.9,2025-12-03T00:22:05.693,South,-27.59946027258888,152.9493657962952,2025-12-05 21:18:18
61478257,219.9,2025-12-04T19:24:00,South,-27.672811401191908,152.7845945423279,2025-12-05 21:18:18
61478283,209.9,2025-12-04T21:40:12.553,North,-27.10930972378493,152.97310703367856,2025-12-05 21:18:18
61478288,219.9,2025-12-04T19:24:00,South,-27.62425080880812,152.85782253032556,2025-12-05 21:18:18
61401106,199.9,2025-12-06T05:30:31.823,North,-27.452584,153.041807,2025-12-06 15:34:52
61401117,209.9,2025-12-04T21:30:52.657,South,-27.483891,153.020309,2025-12-06 15:34:52
61401118,200.9,2025-12-05T20:17:00,South,-27.48469982543029,153.03976776686477,2025-12-06 15:34:52
61401119,199.9,2025-12-06T05:30:31.823,South,-27.479316,153.043606,2025-12-06 15:34:52
61401124,202.9,2025-12-06T00:00:12.907,South,-27.490753,153.040153,2025-12-06 15:34:52
61401126,219.9,2025-11-19T02:21:05.913,North,-27.467628,153.007504,2025-12-06 15:34:52
61401128,219.9,2025-11-24T23:20:48.62,North,-27.452187,153.062044,2025-12-06 15:34:52
61401131,219.9,2025-11-27T07:40:05.35,South,-27.472155835233433,153.05947272883606,2025-12-06 15:34:52
61401132,205.9,2025-12-03T13:39:55,South,-27.488386,153.047595,2025-12-06 15:34:52
61401134,219.9,2025-11-25T21:15:11.843,South,-27.491978,153.064833,2025-12-06 15:34:52
61401136,219.9,2025-11-24T00:02:13.927,South,-27.483909,153.063748,2025-12-06 15:34:52
61401137,199.9,2025-12-02T20:54:30.733,South,-27.479358,153.071094,2025-12-06 15:34:52
61401138,219.9,2025-11-23T01:05:45.313,South,-27.492781,153.082664,2025-12-06 15:34:52
61401140,219.9,2025-11-24T06:58:57.713,North,-27.46640548892771,153.07819476837022,2025-12-06 15:34:52
61401142,219.9,2025-11-24T14:01:00,North,-27.466503,153.079198,2025-12-06 15:34:52
61401147,209.9,2025-12-05T01:55:52,North,-27.469816,153.095634,2025-12-06 15:34:52
61401148,209.9,2025-12-05T02:30:49.927,South,-27.471389,153.095619,2025-12-06 15:34:52
61401149,209.9,2025-12-05T02:30:49.927,South,-27.474597374792506,153.12096549570083,2025-12-06 15:34:52
61401155,219.9,2025-11-25T21:10:10.107,South,-27.505555,153.099646,2025-12-06 15:34:52
61401156,199.9,2025-11-30T21:44:07.75,South,-27.488687,153.194782,2025-12-06 15:34:52
61401157,205.9,2025-12-06T05:15:00,South,-27.494931,153.212762,2025-12-06 15:34:52
61401159,207.9,2025-12-06T05:30:31.823,South,-27.487062,153.238493,2025-12-06 15:34:52
61401160,206.9,2025-11-28T21:52:48,South,-27.523907,153.258759,2025-12-06 15:34:52
61401167,211.9,2025-12-06T03:40:09.967,South,-27.507802,152.948185,2025-12-06 15:34:52
61401170,209.9,2025-12-05T22:35:48.86,South,-27.504769592318205,152.96077843320464,2025-12-06 15:34:52
61401172,219.9,2025-11-23T06:15:58.077,South,-27.491609,152.994039,2025-12-06 15:34:52
61401173,199.9,2025-12-03T05:18:17,South,-27.499530327092497,152.9754396405449,2025-12-06 15:34:52
61401177,219.9,2025-12-05T19:24:00,South,-27.521931,152.980164,2025-12-06 15:34:52
61401180,189.5,2025-12-01T23:50:06.793,South,-27.532831,152.983247,2025-12-06 15:34:52
61401183,169.9,2025-12-05T01:15:11.56,South,-27.512236,153.032024,2025-12-06 15:34:52
61401185,219.9,2025-12-05T19:24:00,South,-27.508609,153.025429,2025-12-06 15:34:52
61401188,219.9,2025-12-05T19:24:00,South,-27.519285,153.015135,2025-12-06 15:34:52
61401189,198.9,2025-12-06T03:22:00,South,-27.524123,153.023568,2025-12-06 15:34:52
61401195,199.9,2025-12-06T05:15:00,South,-27.539627,153.022022,2025-12-06 15:34:52
61401197,166.5,2025-12-04T21:40:12.553,South,-27.538641,153.005432,2025-12-06 15:34:52
61401199,199.9,2025-12-05T07:58:55,South,-27.502373,153.045544,2025-12-06 15:34:52
61401200,161.9,2025-12-05T19:24:00,South,-27.504612,153.040209,2025-12-06 15:34:52
61401206,189.9,2025-12-04T06:15:11.74,South,-27.696645,153.038101,2025-12-06 15:34:52
61401210,219.9,2025-11-24T03:45:04.663,South,-27.515107,153.072439,2025-12-06 15:34:52
61401212,209.9,2025-12-05T22:30:50.92,South,-27.529893329941103,153.07154507422237,2025-12-06 15:34:52
61401218,187.5,2025-11-25T19:35:50.237,North,-27.199148,153.032128,2025-12-06 15:34:52
61401224,219.9,2025-11-24T14:01:00,North,-27.226826,153.084902,2025-12-06 15:34:52
61401225,185.9,2025-12-03T23:56:56.553,North,-27.241169,153.086872,2025-12-06 15:34:52
61401227,219.9,2025-11-18T23:18:00.647,North,-27.222051,153.110819,2025-12-06 15:34:52
61401228,219.9,2025-12-05T19:24:00,North,-27.230354,153.109317,2025-12-06 15:34:52
61401229,219.9,2025-11-24T14:01:00,North,-27.229577,153.102033,2025-12-06 15:34:52
61401234,209.9,2025-12-03T23:35:45.773,North,-27.257355,153.086063,2025-12-06 15:34:52
61401235,184.9,2025-12-05T01:28:08.08,North,-27.255871,153.094417,2025-12-06 15:34:52
61401238,199.9,2025-12-01T02:17:02,North,-27.254478,152.982078,2025-12-06 15:34:52
61401246,219.9,2025-12-05T19:24:00,North,-27.307774,152.990528,2025-12-06 15:34:52
61401249,219.9,2025-12-05T19:24:00,North,-27.337933,152.960099,2025-12-06 15:34:52
61401250,219.9,2025-12-05T19:24:00,North,-27.319376,153.006967,2025-12-06 15:34:52
61401252,173.9,2025-12-05T04:45:10.31,North,-27.319382,153.040903,2025-12-06 15:34:52
61401254,175.9,2025-12-03T02:10:38,North,-27.325029,153.059461,2025-12-06 15:34:52
61401255,173.5,2025-12-04T21:02:35.767,North,-27.321786,153.067499,2025-12-06 15:34:52
61401257,209.9,2025-12-05T19:24:00,North,-27.321088,153.067931,2025-12-06 15:34:52
61401258,179.9,2025-12-04T23:16:39.17,North,-27.330999,153.041854,2025-12-06 15:34:52
61401261,179.9,2025-12-06T05:15:00,North,-27.334055,153.059565,2025-12-06 15:34:52
61401263,181.9,2025-12-04T23:07:11.557,North,-27.366786,153.037181,2025-12-06 15:34:52
61401264,219.9,2025-12-05T20:14:00,North,-27.358443,153.017037,2025-12-06 15:34:52
61401265,219.9,2025-11-28T01:05:44.82,North,-27.359961,153.016587,2025-12-06 15:34:52
61401272,219.9,2025-11-25T03:30:54.893,North,-27.391747,153.011652,2025-12-06 15:34:52
61401276,219.9,2025-12-05T19:24:00,North,-27.364758,153.026257,2025-12-06 15:34:52
61401279,199.9,2025-12-06T05:30:31.823,North,-27.374203,153.061916,2025-12-06 15:34:52
61401280,209.9,2025-12-05T22:45:49.46,North,-27.374166,153.035974,2025-12-06 15:34:52
61401281,219.9,2025-12-06T05:15:00,North,-27.375007,153.024566,2025-12-06 15:34:52
61401282,194.9,2025-12-03T19:41:46.283,North,-27.379293,153.046309,2025-12-06 15:34:52
61401288,219.9,2025-11-20T23:22:04.44,North,-27.391946,153.058897,2025-12-06 15:34:52
61401291,219.9,2025-11-24T14:01:00,North,-27.398473,153.059252,2025-12-06 15:34:52
61401292,219.9,2025-12-01T00:00:15.187,North,-27.380227,153.022597,2025-12-06 15:34:52
61401296,199.9,2025-12-04T21:04:08.817,North,-27.386791,153.087063,2025-12-06 15:34:52
61401298,209.9,2025-12-06T05:30:31.823,North,-27.393208,153.072252,2025-12-06 15:34:52
61401301,219.9,2025-11-24T14:01:00,North,-27.396824,152.960709,2025-12-06 15:34:52
61401302,209.9,2025-12-04T03:50:44.847,North,-27.397654,152.958951,2025-12-06 15:34:52
61401307,209.9,2025-12-06T05:30:31.823,North,-27.402342,152.937156,2025-12-06 15:34:52
61401309,209.9,2025-12-05T00:19:46.613,North,-27.401257,152.986898,2025-12-06 15:34:52
61401316,219.9,2025-11-23T14:27:53.09,North,-27.409316,153.008034,2025-12-06 15:34:52
61401323,209.9,2025-12-06T05:30:31.823,North,-27.439192,152.989914,2025-12-06 15:34:52
61401324,219.9,2025-12-05T20:16:00,North,-27.438767,153.007379,2025-12-06 15:34:52
61401325,199.5,2025-12-05T03:37:15.787,North,-27.445435,153.008589,2025-12-06 15:34:52
61401328,217.9,2025-12-06T00:29:47.127,North,-27.40208501541335,153.031880046627,2025-12-06 15:34:52
61401329,219.9,2025-12-03T05:06:15.23,North,-27.407241,153.032891,2025-12-06 15:34:52
61401330,199.9,2025-12-03T19:17:08.957,North,-27.408291,153.047525,2025-12-06 15:34:52
61401334,219.9,2025-11-24T14:01:00,North,-27.411093,153.023635,2025-12-06 15:34:52
61401341,219.9,2025-11-17T02:41:54.367,North,-27.427403,153.050405,2025-12-06 15:34:52
61401343,199.7,2025-11-29T06:18:01,North,-27.424641,153.014052,2025-12-06 15:34:52
61401344,219.7,2025-11-28T02:12:39,North,-27.426624,153.017032,2025-12-06 15:34:52
61401347,199.9,2025-12-06T05:30:31.823,North,-27.43604130193541,153.03187014847944,2025-12-06 15:34:52
61401348,189.9,2025-12-03T21:35:10.91,North,-27.425953,153.032041,2025-12-06 15:34:52
61401349,219.9,2025-12-05T19:24:00,North,-27.4289939652634,153.036903,2025-12-06 15:34:52
61401353,199.9,2025-12-06T05:30:31.823,North,-27.439652,153.049148,2025-12-06 15:34:52
61401357,219.9,2025-12-05T19:24:00,North,-27.428241,153.062278,2025-12-06 15:34:52
61401359,219.9,2025-11-28T02:35:10.273,North,-27.434674,153.079056,2025-12-06 15:34:52
61401365,198.9,2025-12-01T22:34:31,North,-27.443116,153.143691,2025-12-06 15:34:52
61401366,209.9,2025-12-04T04:00:49.79,North,-27.443582,153.157939,2025-12-06 15:34:52
61401367,219.9,2025-11-23T20:58:47.183,North,-27.459016,153.151452,2025-12-06 15:34:52
61401371,219.9,2025-11-20T04:13:19.45,North,-27.45463473648407,153.16652018650822,2025-12-06 15:34:52
61401373,216.9,2025-12-06T05:30:31.823,North,-27.457538,153.178798,2025-12-06 15:34:52
61401375,213.9,2025-12-06T03:37:00,North,-27.442904,152.943808,2025-12-06 15:34:52
61401377,213.9,2025-12-06T05:30:31.823,North,-27.446887,152.959528,2025-12-06 15:34:52
61401380,209.9,2025-12-05T19:24:00,North,-27.445996,152.991244,2025-12-06 15:34:52
61401382,209.9,2025-12-05T18:51:23.46,North,-27.446283,152.997578,2025-12-06 15:34:52
61401386,199.5,2025-11-24T01:13:47.607,North,-27.459076,152.998383,2025-12-06 15:34:52
61401391,219.9,2025-11-24T14:01:00,South,-27.478292616581154,152.98579629447744,2025-12-06 15:34:52
61401393,219.9,2025-11-23T06:05:46.86,South,-27.473913230061896,153.00392841104505,2025-12-06 15:34:52
61401398,209.9,2025-12-05T22:35:48.86,South,-27.542090460066003,153.082005,2025-12-06 15:34:52
61401399,219.9,2025-12-05T19:24:00,South,-27.531577,153.093146,2025-12-06 15:34:52
61401409,209.9,2025-12-02T00:43:53,South,-27.548071,153.265178,2025-12-06 15:34:52
61401411,219.9,2025-11-24T14:01:00,South,-27.536514,152.941898,2025-12-06 15:34:52
61401413,215.9,2025-11-30T08:53:11,South,-27.556355,152.914572,2025-12-06 15:34:52
61401417,209.9,2025-12-04T22:06:06.317,South,-27.553377,152.979052,2025-12-06 15:34:52
61401421,184.9,2025-12-05T21:46:03.49,South,-27.577748,152.973748,2025-12-06 15:34:52
61401422,219.9,2025-12-05T19:24:00,South,-27.579387,152.974637,2025-12-06 15:34:52
61401426,169.9,2025-12-05T22:30:50.92,South,-27.558051,153.015628,2025-12-06 15:34:52
61401427,163.9,2025-12-04T00:27:51,South,-27.558117,153.006258,2025-12-06 15:34:52
61401428,209.9,2025-12-03T23:50:46.75,South,-27.560256,153.000988,2025-12-06 15:34:52
61401431,219.9,2025-11-28T23:20:06.343,South,-27.545888,153.038591,2025-12-06 15:34:52
61401436,209.9,2025-11-28T01:13:21.133,South,-27.566916,153.064574,2025-12-06 15:34:52
61401438,209.9,2025-12-03T23:30:56.35,South,-27.575889,153.062992,2025-12-06 15:34:52
61401440,165.9,2025-12-06T02:34:01.133,South,-27.57032397205679,153.055617,2025-12-06 15:34:52
61401441,199.9,2025-12-05T19:24:00,South,-27.589068,153.027286,2025-12-06 15:34:52
61401444,188.9,2025-12-05T19:24:00,South,-27.575428,153.039586,2025-12-06 15:34:52
61401445,209.9,2025-12-05T19:24:00,South,-27.556364,153.089765,2025-12-06 15:34:52
61401446,209.9,2025-11-30T23:39:40,South,-27.561518,153.089268,2025-12-06 15:34:52
61401447,209.9,2025-12-06T05:15:00,South,-27.562252,153.074394,2025-12-06 15:34:52
61401448,209.9,2025-12-05T02:30:49.927,South,-27.561152,153.078726,2025-12-06 15:34:52
61401450,209.9,2025-12-05T06:11:07.53,South,-27.575212,153.091639,2025-12-06 15:34:52
61401453,167.0,2025-12-01T21:49:44.603,South,-27.598823,153.109346,2025-12-06 15:34:52
61401457,219.9,2025-12-05T19:24:00,South,-27.603119,152.761629,2025-12-06 15:34:52
61401460,219.9,2025-12-05T19:24:00,South,-27.598004,152.832107,2025-12-06 15:34:52
61401461,199.9,2025-11-29T07:04:10.08,South,-27.601119,152.826338,2025-12-06 15:34:52
61401462,216.9,2025-12-06T04:15:11.3,South,-27.608598,152.897931,2025-12-06 15:34:52
61401471,219.9,2025-12-05T19:24:00,South,-27.612647,153.039653,2025-12-06 15:34:52
61401472,219.9,2025-11-23T23:50:08,South,-27.61142680060479,153.0635548637543,2025-12-06 15:34:52
61401473,169.9,2025-12-05T22:30:50.92,South,-27.624443,153.116876,2025-12-06 15:34:52
61401477,209.9,2025-12-05T19:24:00,South,-27.61011953521952,153.12405772883605,2025-12-06 15:34:52
61401478,209.9,2025-12-04T23:35:42.713,South,-27.63364586120715,153.13148941964337,2025-12-06 15:34:52
61401479,167.9,2025-12-05T20:19:00,South,-27.619142,153.104903,2025-12-06 15:34:52
61401480,209.9,2025-12-05T00:00:51.54,South,-27.644857,153.153469,2025-12-06 15:34:52
61401483,219.9,2025-12-05T19:24:00,South,-27.641222,153.107393,2025-12-06 15:34:52
61401485,209.9,2025-12-02T17:39:17,South,-27.637353,153.239623,2025-12-06 15:34:52
61401487,219.9,2025-11-21T03:59:47.437,South,-27.606017,153.288087,2025-12-06 15:34:52
61401492,179.9,2025-12-02T03:43:38,South,-27.619048,152.749764,2025-12-06 15:34:52
61401496,219.9,2025-11-29T00:30:15.337,South,-27.627612,152.743589,2025-12-06 15:34:52
61401497,177.9,2025-12-04T03:48:48.673,South,-27.644063607517694,152.75105032638933,2025-12-06 15:34:52
61401500,219.9,2025-11-24T14:01:00,South,-27.613641,152.792314,2025-12-06 15:34:52
61401502,189.5,2025-12-01T22:52:09,South,-27.621481,152.789444,2025-12-06 15:34:52
61401505,177.9,2025-12-01T22:20:09.9,South,-27.6552275199991,152.74757596772153,2025-12-06 15:34:52
61401506,219.9,2025-12-04T04:08:01,South,-27.660285,152.740233,2025-12-06 15:34:52
61401507,219.9,2025-11-26T23:05:41.823,South,-27.660171,152.739296,2025-12-06 15:34:52
61401508,219.9,2025-12-05T19:24:00,South,-27.644962,152.871677,2025-12-06 15:34:52
61401510,175.9,2025-12-03T21:06:29,South,-27.658841,153.116903,2025-12-06 15:34:52
61401512,209.9,2025-12-05T19:24:00,South,-27.680481,153.114522,2025-12-06 15:34:52
61401514,219.9,2025-11-24T14:01:00,South,-27.691549,153.134431,2025-12-06 15:34:52
61401517,219.9,2025-11-25T04:30:55.473,South,-27.663192,153.177483,2025-12-06 15:34:52
61401523,219.9,2025-11-29T00:30:15.337,North,-27.342121,153.010681,2025-12-06 15:34:52
61401530,209.9,2025-12-05T22:45:49.46,South,-27.496996,153.055324,2025-12-06 15:34:52
61401531,209.9,2025-12-03T23:45:55.56,South,-27.521101,153.211992,2025-12-06 15:34:52
61401534,209.9,2025-12-03T23:30:56.35,South,-27.595573,153.121562,2025-12-06 15:34:52
61401535,219.9,2025-11-24T00:30:58.553,South,-27.632655,153.047203,2025-12-06 15:34:52
61401537,199.9,2025-12-05T00:00:51.54,North,-27.369917,153.061735,2025-12-06 15:34:52
61401541,208.9,2025-12-05T01:15:11.56,North,-27.438408,153.066889,2025-12-06 15:34:52
61401543,207.9,2025-12-05T19:24:00,North,-27.296911,152.975214,2025-12-06 15:34:52
61401544,199.9,2025-12-06T05:30:31.823,North,-27.44523630788419,153.02938104662704,2025-12-06 15:34:52
61401545,199.9,2025-12-02T20:25:11.467,South,-27.536391,153.087947,2025-12-06 15:34:52
61401546,199.9,2025-12-06T05:30:31.823,South,-27.622437,153.127984,2025-12-06 15:34:52
61401547,219.9,2025-12-05T19:24:00,South,-27.644668,153.118247,2025-12-06 15:34:52
61401550,209.9,2025-12-04T02:59:13.78,South,-27.580123,153.124691,2025-12-06 15:34:52
61401551,211.9,2025-12-06T05:15:00,South,-27.507567,152.940427,2025-12-06 15:34:52
61401554,209.9,2025-12-03T23:05:43.727,South,-27.526712,153.055956,2025-12-06 15:34:52
61401555,167.9,2025-12-01T15:28:01.24,South,-27.627909,153.117731,2025-12-06 15:34:52
61401560,209.9,2025-12-05T06:41:44.627,North,-27.410487,153.047567,2025-12-06 15:34:52
61401561,209.9,2025-12-03T23:45:55.56,North,-27.229066920171583,153.08538009325412,2025-12-06 15:34:52
61401569,209.9,2025-12-03T23:35:45.773,South,-27.680743,153.092073,2025-12-06 15:34:52
61401588,219.9,2025-12-05T19:24:00,South,-27.584259,153.281142,2025-12-06 15:34:52
61401590,199.7,2025-12-01T02:16:49.097,North,-27.435847,153.014906,2025-12-06 15:34:52
61401591,209.9,2025-12-04T04:24:10.723,North,-27.226363,153.036006,2025-12-06 15:34:52
61401599,199.9,2025-12-01T21:56:09.653,South,-27.627512,152.874514,2025-12-06 15:34:52
61401602,209.9,2025-12-05T19:24:00,South,-27.664021,153.063245,2025-12-06 15:34:52
61401603,219.9,2025-12-01T20:37:20.14,South,-27.517268,153.183284,2025-12-06 15:34:52
61401605,183.9,2025-12-06T04:47:06.207,South,-27.522428,153.025696,2025-12-06 15:34:52
61401606,187.5,2025-11-25T20:12:25,North,-27.205038,153.038413,2025-12-06 15:34:52
61401613,189.9,2025-11-30T22:40:13.923,South,-27.53260236370942,153.26623918650816,2025-12-06 15:34:52
61401616,209.9,2025-12-05T19:24:00,South,-27.664026,153.061551,2025-12-06 15:34:52
61401620,179.9,2025-12-04T21:45:10.12,South,-27.663087497535884,153.17983496197124,2025-12-06 15:34:52
61401621,169.9,2025-12-06T00:06:00,South,-27.620499,153.115408,2025-12-06 15:34:52
61401625,159.9,2025-12-04T23:55:14.74,South,-27.54085919169559,153.0089030932541,2025-12-06 15:34:52
61401641,219.9,2025-11-24T21:41:00,South,-27.495853,153.093435,2025-12-06 15:34:52
61401642,174.9,2025-12-04T20:28:55.56,North,-27.065563,153.112506,2025-12-06 15:34:52
61401643,219.9,2025-11-27T02:40:10.473,North,-27.373408,152.886201,2025-12-06 15:34:52
61401658,172.9,2025-12-04T22:10:19,North,-27.080478,153.173647,2025-12-06 15:34:52
61401667,189.9,2025-12-01T18:28:21,South,-27.63233835956184,152.77083162577765,2025-12-06 15:34:52
61401670,219.9,2025-11-24T00:38:07,South,-27.600518,152.870193,2025-12-06 15:34:52
61401676,209.9,2025-12-05T19:24:00,South,-27.491043,153.152854,2025-12-06 15:34:52
61401680,219.7,2025-11-29T06:17:17,North,-27.426073,153.013055,2025-12-06 15:34:52
61401682,215.9,2025-12-06T03:40:09.967,South,-27.579766,152.716439,2025-12-06 15:34:52
61401683,219.9,2025-11-24T14:01:00,North,-27.156263,152.977055,2025-12-06 15:34:52
61401684,219.9,2025-11-21T02:56:54.89,South,-27.498485,153.027857,2025-12-06 15:34:52
61401685,219.9,2025-11-20T23:28:34.01,South,-27.524837,152.980789,2025-12-06 15:34:52
61401687,209.9,2025-12-01T04:45:03.713,North,-27.425202,152.990017,2025-12-06 15:34:52
61401690,184.9,2025-12-05T04:28:18.457,North,-27.234738,153.087208,2025-12-06 15:34:52
61401691,194.9,2025-11-30T21:34:35.527,North,-27.317652,152.987865,2025-12-06 15:34:52
61401700,188.5,2025-12-03T21:23:55,South,-27.588318,153.027937,2025-12-06 15:34:52
61401701,189.9,2025-11-27T01:25:05.15,South,-27.588236,152.959092,2025-12-06 15:34:52
61401703,189.5,2025-12-02T03:37:37,South,-27.594515343499236,153.00412895337297,2025-12-06 15:34:52
61401707,189.9,2025-12-05T04:13:37.977,North,-27.453052,153.011287,2025-12-06 15:34:52
61401710,159.0,2025-11-28T02:13:19.043,South,-27.546591,153.010459,2025-12-06 15:34:52
61401711,177.9,2025-12-02T00:53:37,South,-27.662759,152.728866,2025-12-06 15:34:52
61401718,175.7,2025-12-04T08:38:01.85,South,-27.545176,153.020003,2025-12-06 15:34:52
61401722,199.9,2025-12-05T20:51:46.13,South,-27.606207,152.903825,2025-12-06 15:34:52
61401723,205.9,2025-12-05T01:30:13.13,South,-27.531502,153.197563,2025-12-06 15:34:52
61401725,213.9,2025-12-06T00:15:59.323,South,-27.604324,152.932499,2025-12-06 15:34:52
61401727,209.9,2025-12-04T23:15:43.17,North,-27.315559,153.061062,2025-12-06 15:34:52
61401728,211.9,2025-12-02T03:07:37,South,-27.514233,153.054808,2025-12-06 15:34:52
61401729,199.9,2025-12-02T02:30:08.647,South,-27.584835,153.301205,2025-12-06 15:34:52
61401730,169.9,2025-12-04T20:13:39.787,North,-27.455124731985503,153.0070409067459,2025-12-06 15:34:52
61401733,214.9,2025-12-04T01:53:52.07,North,-27.197201,152.984309,2025-12-06 15:34:52
61401734,209.9,2025-12-05T00:00:51.54,South,-27.633636,153.139502,2025-12-06 15:34:52
61401737,189.5,2025-12-02T03:36:27,South,-27.595968,152.987555,2025-12-06 15:34:52
61401738,219.9,2025-11-24T14:01:00,South,-27.679856,153.087847,2025-12-06 15:34:52
61401741,209.9,2025-11-30T23:39:07,South,-27.662509,153.048088,2025-12-06 15:34:52
61401743,209.9,2025-12-03T23:35:45.773,North,-27.249189,153.000822,2025-12-06 15:34:52
61401744,219.9,2025-11-24T14:01:00,South,-27.560198,152.935835,2025-12-06 15:34:52
61401745,207.9,2025-12-05T04:49:22.233,North,-27.281581,152.983155,2025-12-06 15:34:52
61401748,219.9,2025-11-26T21:40:09.79,South,-27.659537,153.168904,2025-12-06 15:34:52
61401749,219.9,2025-11-20T02:11:54.03,North,-27.435613,153.041348,2025-12-06 15:34:52
61401753,209.9,2025-12-05T22:30:50.92,South,-27.600625,152.883996,2025-12-06 15:34:52
61401754,219.9,2025-11-24T14:01:00,South,-27.548472,153.107989,2025-12-06 15:34:52
61401755,219.9,2025-11-24T14:01:00,South,-27.681393,153.114674,2025-12-06 15:34:52
61401756,219.9,2025-11-24T21:15:00,South,-27.596301,152.745933,2025-12-06 15:34:52
61401758,189.9,2025-12-01T22:50:11.12,South,-27.633736,153.119241,2025-12-06 15:34:52
61401759,215.9,2025-12-05T01:56:22,North,-27.467323,153.154015,2025-12-06 15:34:52
61401761,205.9,2025-12-05T22:45:49.46,South,-27.493146,153.216292,2025-12-06 15:34:52
61401766,213.9,2025-12-06T05:30:31.823,South,-27.593532,152.934594,2025-12-06 15:34:52
61401768,219.9,2025-11-25T21:20:12.127,South,-27.633441,152.756625,2025-12-06 15:34:52
61401769,219.9,2025-11-25T04:45:53.39,North,-27.345888,152.964409,2025-12-06 15:34:52
61401770,209.9,2025-11-28T01:13:21.133,South,-27.493179,153.168917,2025-12-06 15:34:52
61401772,219.9,2025-11-27T21:40:11.69,South,-27.640701,153.131201,2025-12-06 15:34:52
61401773,209.9,2025-12-03T23:50:08.643,South,-27.667011,153.139313,2025-12-06 15:34:52
61401774,166.5,2025-11-29T10:34:56,South,-27.557625,153.015262,2025-12-06 15:34:52
61401775,211.9,2025-12-06T03:40:09.967,South,-27.562496,152.886875,2025-12-06 15:34:52
61401777,167.5,2025-12-01T04:40:15.523,South,-27.617782,153.094057,2025-12-06 15:34:52
61401778,219.9,2025-11-25T21:20:12.143,South,-27.634994,152.916347,2025-12-06 15:34:52
61401779,209.9,2025-12-05T02:35:40.857,South,-27.535062,153.266974,2025-12-06 15:34:52
61401780,209.9,2025-12-04T04:00:49.79,North,-27.190235,153.018421,2025-12-06 15:34:52
61401781,189.5,2025-12-01T23:11:02.053,North,-27.290068,152.984536,2025-12-06 15:34:52
61401782,210.9,2025-12-04T21:45:10.12,North,-27.042111,152.975171,2025-12-06 15:34:52
61401856,199.9,2025-12-02T09:07:14.983,North,-27.007343,152.944651,2025-12-06 15:34:52
61401858,215.4,2025-11-25T00:15:06.853,North,-27.079253,152.951795,2025-12-06 15:34:52
61401861,215.5,2025-11-25T23:37:46.283,North,-27.084568,152.958178,2025-12-06 15:34:52
61401862,219.9,2025-11-24T14:01:00,North,-27.086965,152.980739,2025-12-06 15:34:52
61401863,179.9,2025-12-03T03:40:04.933,North,-27.072802,153.025162,2025-12-06 15:34:52
61401866,219.9,2025-11-23T01:15:52.87,North,-27.098137,152.94905576686477,2025-12-06 15:34:52
61401868,212.9,2025-12-06T03:51:00,North,-27.112363,152.950651,2025-12-06 15:34:52
61401881,209.9,2025-12-04T00:30:13.163,South,-27.595176,153.121695,2025-12-06 15:34:52
61401886,188.7,2025-12-05T01:10:38.277,South,-27.602084,153.056501,2025-12-06 15:34:52
61401887,219.9,2025-11-24T14:01:00,South,-27.524198,153.253795,2025-12-06 15:34:52
61401888,213.9,2025-12-05T20:10:00,South,-27.597824,152.949918,2025-12-06 15:34:52
61401894,207.9,2025-12-05T06:00:14.133,North,-27.281231,152.982252,2025-12-06 15:34:52
61401899,219.9,2025-12-06T05:15:00,South,-27.628223,152.883713,2025-12-06 15:34:52
61401905,213.9,2025-12-02T21:20:11.157,South,-27.596746,152.949854,2025-12-06 15:34:52
61401906,199.9,2025-12-06T05:30:31.823,South,-27.575708,153.087955,2025-12-06 15:34:52
61401907,194.9,2025-12-01T20:45:06.77,North,-27.317756,153.009186,2025-12-06 15:34:52
61401908,209.9,2025-12-06T05:15:00,North,-27.383445,153.064113,2025-12-06 15:34:52
61401910,219.9,2025-11-23T06:15:58.077,South,-27.610975,153.067873,2025-12-06 15:34:52
61401911,219.9,2025-11-23T04:05:47.467,South,-27.572365,152.791976,2025-12-06 15:34:52
