site_id,diff,strategy,discount_depth
61478219,11.042547148974279,Premium (Leader),-11.042547148974279
61478220,11.709213815640945,Premium (Leader),-11.709213815640945
61478222,-12.250748197654397,Discounter (Value),12.250748197654397
61478226,4.345299145299151,Premium (Leader),-4.345299145299151
61478227,-27.323255813953494,Discounter (Value),27.323255813953494
61478231,12.983804898931643,Premium (Leader),-12.983804898931643
61478233,11.705374204720576,Premium (Leader),-11.705374204720576
61478236,1.8459161147902894,Market Follower,-1.8459161147902894
61478246,9.345299145299151,Premium (Leader),-9.345299145299151
61478248,10.375880482307613,Premium (Leader),-10.375880482307613
61478249,7.961015829890006,Premium (Leader),-7.961015829890006
61478257,11.705374204720576,Premium (Leader),-11.705374204720576
61478283,10.175946556636214,Premium (Leader),-10.175946556636214
61478288,11.705374204720576,Premium (Leader),-11.705374204720576
