site_id,price_cpl,reported_at,name,latitude,longitude,brand_id,postcode,region,state,scraped_at
61477741,235.9,2026-09-17T20:10:00,7-Eleven North Lakes Central,-27.238573,153.008647,113,4509,North,QLD,2026-09-18 15:24:48
61401621,232.9,2026-09-17T20:10:00,7-Eleven Woodridge,-27.620499,153.115408,113,4114,South,QLD,2026-09-18 15:24:48
61477883,233.9,2026-09-17T20:10:00,7-Eleven Rothwell,-27.211363,153.046688,113,4022,North,QLD,2026-09-18 15:24:48
61477760,239.9,2026-09-17T20:10:00,7-Eleven Everton Hills,-27.391023,152.972139,113,4053,North,QLD,2026-09-18 15:24:48
61477669,235.9,2026-09-17T20:10:00,7-Eleven Virginia,-27.371366,153.062734,113,4014,North,QLD,2026-09-18 15:24:48
61477665,233.9,2026-09-17T20:10:00,7-Eleven Heathwood,-27.630712,152.986492,113,4110,South,QLD,2026-09-18 15:24:48
61401330,233.5,2026-09-17T20:10:03.773,Freedom Fuels Wooloowin,-27.408291,153.047525,110,4030,North,QLD,2026-09-18 15:24:48
61401700,219.5,2026-09-17T20:15:43,Metro Petroleum Acacia Ridge,-27.588318,153.027937,57,4110,South,QLD,2026-09-18 15:24:48
61402106,239.9,2026-09-17T20:16:00,EG Ampol Margate,-27.244479,153.109334,3421073,4019,North,QLD,2026-09-18 15:24:48
61477783,233.5,2026-09-17T20:17:01.137,Freedom Fuels Redland Bay Road,-27.529372,153.196826,110,4157,South,QLD,2026-09-18 15:24:48
61401642,233.5,2026-09-17T20:19:34.107,Freedom Fuels Ningi,-27.065563,153.112506,110,4511,North,QLD,2026-09-18 15:24:48
61401545,233.5,2026-09-17T20:20:00.343,Freedom Fuels Mt Gravatt,-27.536391,153.087947,110,4122,South,QLD,2026-09-18 15:24:48
61401722,233.5,2026-09-17T20:21:23.67,Freedom Fuels Goodna,-27.606207,152.903825,110,4300,South,QLD,2026-09-18 15:24:48
61477631,264.7,2026-09-17T20:28:48.44,Independent Borgy's Place,-27.499171,153.401798,12,4183,South,QLD,2026-09-18 15:24:48
61401691,233.5,2026-09-17T20:29:19.27,Freedom Fuels Brendale,-27.317652,152.987865,110,4500,North,QLD,2026-09-18 15:24:48
61402246,234.9,2026-09-17T20:37:00,EG Ampol Browns Plains,-27.663979,153.042319,3421073,4118,South,QLD,2026-09-18 15:24:48
61401422,227.9,2026-09-17T20:52:00,7-Eleven Durack,-27.579387,152.974637,113,4077,South,QLD,2026-09-18 15:24:48
61401680,233.7,2026-09-17T20:53:52,BP Grange,-27.426073,153.013055,5,4051,North,QLD,2026-09-18 15:24:48
61401344,233.7,2026-09-17T20:55:07,Caltex Grange,-27.426624,153.017032,2,4051,North,QLD,2026-09-18 15:24:48
61477778,219.5,2026-09-17T20:55:09.7,United Archerfield,-27.561096,153.010123,23,4108,South,QLD,2026-09-18 15:24:48
61402365,239.9,2026-09-17T20:58:00,7-Eleven Jindalee,-27.536357,152.948876,113,4074,South,QLD,2026-09-18 15:24:48
61478041,234.9,2026-09-17T20:59:00,7-Eleven  Bracken Ridge North,-27.309904,153.025512,113,4017,North,QLD,2026-09-18 15:24:48
61401118,227.9,2026-09-17T20:59:00,7-Eleven East Brisbane,-27.48469982543029,153.03976776686477,113,4169,South,QLD,2026-09-18 15:24:48
61477754,239.9,2026-09-17T20:59:00,7-Eleven Redland Bay,-27.608486,153.289542,113,4165,South,QLD,2026-09-18 15:24:48
61401676,219.9,2026-09-17T20:59:00,7-Eleven Gumdale,-27.491043,153.152854,113,4154,South,QLD,2026-09-18 15:24:48
61401888,229.9,2026-09-17T20:59:00,7-Eleven Richlands,-27.597824,152.949918,113,4077,South,QLD,2026-09-18 15:24:48
61402338,244.9,2026-09-17T20:59:00,7-Eleven Brassall,-27.593686,152.745885,113,4305,South,QLD,2026-09-18 15:24:48
61477138,222.9,2026-09-17T20:59:00,7-Eleven Kingston South,-27.660149,153.117008,113,4114,South,QLD,2026-09-18 15:24:48
61477737,240.9,2026-09-17T20:59:00,7-Eleven Burpengary,-27.15412343963146,152.97070885962424,113,4505,North,QLD,2026-09-18 15:24:48
61401228,239.9,2026-09-17T20:59:00,7-Eleven Redcliffe,-27.230354,153.109317,113,4020,North,QLD,2026-09-18 15:24:48
61401445,232.9,2026-09-17T20:59:00,7-Eleven Wishart,-27.556364,153.089765,113,4122,South,QLD,2026-09-18 15:24:48
61402880,234.9,2026-09-17T20:59:00,7-Eleven Raceview,-27.634495,152.774455,113,4305,South,QLD,2026-09-18 15:24:48
61477928,235.9,2026-09-17T20:59:00,7-Eleven Caboolture East,-27.086517,152.965723,113,4510,North,QLD,2026-09-18 15:24:48
61401343,225.5,2026-09-17T20:59:04,Liberty Grange,-27.424641,153.014052,86,4051,North,QLD,2026-09-18 15:24:48
61401257,224.9,2026-09-17T21:03:00,7-Eleven Sandgate,-27.321088,153.067931,113,4017,North,QLD,2026-09-18 15:24:48
61401471,229.9,2026-09-17T21:07:00,7-Eleven Algester,-27.612647,153.039653,113,4115,South,QLD,2026-09-18 15:24:48
61401778,244.9,2026-09-17T21:12:18.303,Ampol Foodary Camira,-27.634994,152.916347,3421066,4300,South,QLD,2026-09-18 15:24:48
61402204,235.9,2026-09-17T21:13:00,7-Eleven Boronia Heights,-27.678754,153.021806,113,4118,South,QLD,2026-09-18 15:24:48
61401941,226.9,2026-09-17T21:15:00,7-Eleven Wynnum,-27.446069,153.171941,113,4178,North,QLD,2026-09-18 15:24:48
61402097,235.9,2026-09-17T21:15:18.823,United Virginia,-27.377199,153.062259,23,4014,North,QLD,2026-09-18 15:24:48
61402852,239.9,2026-09-17T21:17:00,7-Eleven Warner,-27.310281,152.962642,113,4500,North,QLD,2026-09-18 15:24:48
61401862,239.9,2026-09-17T21:17:17.997,Ampol Foodary Caboolture,-27.086965,152.980739,3421066,4510,North,QLD,2026-09-18 15:24:48
61401472,237.9,2026-09-17T21:18:37.777,Caltex Stretton,-27.61142680060479,153.0635548637543,2,4116,South,QLD,2026-09-18 15:24:48
61402213,233.9,2026-09-17T21:20:00,EG Ampol Forest Lake,-27.623694,152.969352,3421073,4078,South,QLD,2026-09-18 15:24:48
61401547,221.9,2026-09-17T21:21:00,7-Eleven Kingston,-27.644668,153.118247,113,4114,South,QLD,2026-09-18 15:24:48
61401483,222.9,2026-09-17T21:22:00,7-Eleven Logan City,-27.641222,153.107393,113,4114,South,QLD,2026-09-18 15:24:48
61401296,233.5,2026-09-17T21:22:14.17,Freedom Fuels Nudgee,-27.386791,153.087063,110,4014,North,QLD,2026-09-18 15:24:48
61401496,233.9,2026-09-17T21:22:17.92,Ampol Foodary Leichhardt,-27.627612,152.743589,3421066,4305,South,QLD,2026-09-18 15:24:48
61402894,243.9,2026-09-17T21:22:37,Caltex Loganlea,-27.668834,153.125376,2,4131,South,QLD,2026-09-18 15:24:48
61401461,233.5,2026-09-17T21:24:06.36,Freedom Fuels Ipswich,-27.601119,152.826338,110,4304,South,QLD,2026-09-18 15:24:48
61401173,235.9,2026-09-17T21:28:55,BP Indooroopilly,-27.499530327092497,152.9754396405449,5,4068,South,QLD,2026-09-18 15:24:48
61401417,235.9,2026-09-17T21:29:13.347,BP Oxley,-27.553377,152.979052,5,4075,South,QLD,2026-09-18 15:24:48
61401227,239.9,2026-09-17T21:29:33.27,Caltex Redcliffe,-27.222051,153.110819,2,4020,North,QLD,2026-09-18 15:24:48
61401603,229.9,2026-09-17T21:37:55.463,Caltex Chandler,-27.517268,153.183284,2,4155,South,QLD,2026-09-18 15:24:48
61477696,239.9,2026-09-17T21:38:00,7-Eleven Cleveland,-27.524539,153.256024,113,4163,South,QLD,2026-09-18 15:24:48
61401687,233.9,2026-09-17T21:40:04.057,NightOwl Caltex Enoggera,-27.425202,152.990017,2,4051,North,QLD,2026-09-18 15:24:48
61401282,235.9,2026-09-17T21:51:44.44,BP Geebung,-27.379293,153.046309,5,4034,North,QLD,2026-09-18 15:24:48
61401427,225.7,2026-09-17T21:57:41.1,Pacific Fuel Solutions Rocklea,-27.558117,153.006258,3421162,4106,South,QLD,2026-09-18 15:24:48
61401711,223.9,2026-09-17T21:59:29,Liberty Yamanto,-27.662759,152.728866,86,4305,South,QLD,2026-09-18 15:24:48
61401288,243.9,2026-09-17T22:00:27.837,Caltex Nundah,-27.391946,153.058897,2,4012,North,QLD,2026-09-18 15:24:48
61477897,239.9,2026-09-17T22:05:00,7-Eleven Hillcrest,-27.663668,153.034904,113,4118,South,QLD,2026-09-18 15:24:48
61402091,240.9,2026-09-17T22:05:00,7-Eleven Bray Park,-27.292016,152.954828,113,4500,North,QLD,2026-09-18 15:24:48
61402092,245.9,2026-09-17T22:05:00,7-Eleven Birkdale,-27.508734,153.207099,113,4159,South,QLD,2026-09-18 15:24:48
61401246,243.9,2026-09-17T22:05:00,7-Eleven Strathpine,-27.307774,152.990528,113,4500,North,QLD,2026-09-18 15:24:48
61477885,243.9,2026-09-17T22:06:00,7-Eleven Strathpine Northbound,-27.308062,152.989949,113,4500,North,QLD,2026-09-18 15:24:48
61401606,219.5,2026-09-17T22:06:36,Liberty Deception Bay,-27.205038,153.038413,86,4508,North,QLD,2026-09-18 15:24:48
61402086,221.9,2026-09-17T22:27:00,EG Ampol Slacks Creek,-27.640235,153.132913,3421073,4127,South,QLD,2026-09-18 15:24:48
61478213,219.5,2026-09-17T22:30:20.967,Caltex Willawong,-27.594301151904506,153.00589252347183,2,4110,South,QLD,2026-09-18 15:24:48
61477762,237.9,2026-09-17T22:34:00,7-Eleven Gaythorne,-27.417095,152.982146,113,4051,North,QLD,2026-09-18 15:24:48
61477877,244.9,2026-09-17T22:34:00,7-Eleven Springfield,-27.651963,152.921313,113,4300,South,QLD,2026-09-18 15:24:48
61401218,219.5,2026-09-17T22:34:36.86,Liberty Deception Bay,-27.199148,153.032128,86,4508,North,QLD,2026-09-18 15:24:48
61401956,229.5,2026-09-17T22:42:53.163,Caltex Booval,-27.612973,152.798948,2,4304,South,QLD,2026-09-18 15:24:48
61401328,231.5,2026-09-17T22:43:39.163,BP Kedron,-27.40208501541335,153.031880046627,5,4031,North,QLD,2026-09-18 15:24:48
61477949,229.9,2026-09-17T22:46:46.48,Metro Petroleum Greenbank,-27.696955,153.013438,57,4124,South,QLD,2026-09-18 15:24:48
61402223,240.9,2026-09-17T22:48:00,EG Ampol Burpengary,-27.154353,152.974593,3421073,4505,North,QLD,2026-09-18 15:24:48
61401931,229.9,2026-09-17T22:50:01.87,Metro Petroleum Hillcrest,-27.676512,153.024581,57,4118,South,QLD,2026-09-18 15:24:48
61401749,239.9,2026-09-17T22:52:41.42,BP Bowen Hills,-27.435613,153.041348,5,4006,North,QLD,2026-09-18 15:24:48
61402398,239.9,2026-09-17T22:55:00,EG Ampol Mount Ommaney,-27.549542,152.941043,3421073,4074,South,QLD,2026-09-18 15:24:48
61477943,233.9,2026-09-17T22:58:00,7-Eleven Doolandella,-27.612414,152.987602,113,4077,South,QLD,2026-09-18 15:24:48
61478057,229.9,2026-09-17T22:58:00,7-Eleven Chandler,-27.516123,153.181907,113,4155,South,QLD,2026-09-18 15:24:48
61401409,229.9,2026-09-17T23:10:05,Metro Petroleum Thornlands,-27.548071,153.265178,57,4164,South,QLD,2026-09-18 15:24:48
61478198,237.9,2026-09-17T23:10:12.027,United Mitchelton,-27.41471648666694,152.97730429677327,23,4053,North,QLD,2026-09-18 15:24:48
61401255,221.5,2026-09-17T23:12:06.23,Metro Petroleum Sandgate,-27.321506,153.067479,57,4017,North,QLD,2026-09-18 15:24:48
61401325,224.9,2026-09-17T23:15:14.733,NightOwl Shell Kelvin Grove,-27.445435,153.008589,20,4059,North,QLD,2026-09-18 15:24:48
61477070,244.9,2026-09-17T23:15:24.42,United Springfield,-27.654489,152.917741,23,4300,South,QLD,2026-09-18 15:24:48
61401436,229.5,2026-09-17T23:18:27.64,NightOwl BP Sunnybank,-27.566916,153.064574,5,4109,South,QLD,2026-09-18 15:24:48
61401770,212.5,2026-09-17T23:18:27.64,NightOwl Shell Wakerley,-27.493179,153.168917,20,4154,South,QLD,2026-09-18 15:24:48
61401710,218.9,2026-09-17T23:24:25.223,Mega Fuels Rocklea,-27.546591,153.010459,12,4106,South,QLD,2026-09-18 15:24:48
61401946,219.5,2026-09-17T23:30:44.993,24Xpress Marsden Park,-27.679432,153.118257,3421291,4133,South,QLD,2026-09-18 15:24:48
61402765,229.7,2026-09-17T23:33:52.807,Pacific Fuel Solutions Caboolture,-27.0876906682575,152.9803013852501,3421162,4510,North,QLD,2026-09-18 15:24:48
61477937,226.9,2026-09-17T23:40:08.717,United Woolloongabba,-27.487922,153.036159,23,4102,South,QLD,2026-09-18 15:24:48
61402211,232.9,2026-09-17T23:41:37,Caltex Wishart,-27.550748,153.106439,2,4122,South,QLD,2026-09-18 15:24:48
61401382,239.9,2026-09-17T23:43:44.127,BP Ashgrove (Waterworks Rd),-27.446283,152.997578,5,4060,North,QLD,2026-09-18 15:24:48
61477956,219.5,2026-09-17T23:45:45.27,Shell Tingalpa,-27.472766,153.114344,20,4173,South,QLD,2026-09-18 15:24:48
61401160,239.9,2026-09-17T23:46:45,BP Cleveland,-27.523907,153.258759,5,4163,South,QLD,2026-09-18 15:24:48
61401924,237.4,2026-09-17T23:47:17.143,Ampol Foodary Strathpine,-27.326024,152.979019,3421066,4500,North,QLD,2026-09-18 15:24:48
61401755,219.5,2026-09-17T23:47:17.143,Ampol Foodary Waterford West,-27.681393,153.114674,3421066,4133,South,QLD,2026-09-18 15:24:48
61401140,225.9,2026-09-17T23:56:19.137,Caltex Morningside,-27.46640548892771,153.07819476837022,2,4170,North,QLD,2026-09-18 15:24:48
61401690,234.9,2026-09-17T23:58:14.903,BP Clontarf,-27.234738,153.087208,5,4019,North,QLD,2026-09-18 15:24:48
61477960,239.9,2026-09-17T23:59:00,7-Eleven Park Ridge,-27.698996,153.040984,113,4125,South,QLD,2026-09-18 15:24:48
61402098,234.9,2026-09-17T23:59:00,7-Eleven Heritage Park,-27.673109458819063,153.05285839123795,113,4118,South,QLD,2026-09-18 15:24:48
61401261,223.9,2026-09-18T00:03:00,EG Ampol Deagon,-27.334055,153.059565,3421073,4017,North,QLD,2026-09-18 15:24:48
61477691,219.5,2026-09-18T00:05:49.25,Liberty Annerley,-27.503935408699782,153.0348827811191,86,4103,South,QLD,2026-09-18 15:24:48
61477692,219.5,2026-09-18T00:05:57.563,Liberty Moorooka South,-27.53134715150852,153.01683920952456,86,4105,South,QLD,2026-09-18 15:24:48
61401341,243.9,2026-09-18T00:06:11.08,Caltex Clayfield,-27.427403,153.050405,2,4011,North,QLD,2026-09-18 15:24:48
61477687,239.9,2026-09-18T00:07:58.19,Caltex Caboolture East,-27.085727,152.986338,2,4510,North,QLD,2026-09-18 15:24:48
61401235,234.9,2026-09-18T00:08:24.91,BP Boulevarde,-27.255871,153.094417,5,4019,North,QLD,2026-09-18 15:24:48
61401912,219.5,2026-09-18T00:10:57.457,Liberty Oxley,-27.570459356616315,152.9810493558197,86,4075,South,QLD,2026-09-18 15:24:48
61477753,219.5,2026-09-18T00:15:50.273,Liberty Acacia Ridge,-27.57773460925084,153.02584625750842,86,4110,South,QLD,2026-09-18 15:24:48
61401921,229.9,2026-09-18T00:16:19.117,Caltex Underwood,-27.597516,153.109135,2,4119,South,QLD,2026-09-18 15:24:48
61401453,219.5,2026-09-18T00:17:11.023,OOM Energy Underwood,-27.598633,153.109336,12,4119,South,QLD,2026-09-18 15:24:48
61401777,223.5,2026-09-18T00:20:50.95,Liberty Karawatha,-27.617782,153.094057,86,4117,South,QLD,2026-09-18 15:24:48
61401560,239.9,2026-09-18T00:21:59.62,Caltex Kalinga,-27.410487,153.047567,2,4030,North,QLD,2026-09-18 15:24:48
61401591,229.9,2026-09-18T00:24:40.7,Caltex Mango Hill,-27.226363,153.036006,2,4509,North,QLD,2026-09-18 15:24:48
61401357,243.9,2026-09-18T00:29:00,7-Eleven Ascot,-27.428241,153.062278,113,4007,North,QLD,2026-09-18 15:24:48
61477934,240.9,2026-09-18T00:29:00,7-Eleven Keperra,-27.42016890675928,152.94846237168883,113,4054,North,QLD,2026-09-18 15:24:48
61477707,239.9,2026-09-18T00:31:49,Caltex Caboolture West,-27.076328,152.928023,2,4510,North,QLD,2026-09-18 15:24:48
61402739,223.5,2026-09-18T00:36:52.617,Liberty Eight Mile Plains,-27.573428,153.078291,86,4113,South,QLD,2026-09-18 15:24:48
61478004,229.5,2026-09-18T00:37:07.93,Liberty Margate,-27.242988,153.107046,86,4019,North,QLD,2026-09-18 15:24:48
61402386,223.5,2026-09-18T00:37:24.227,Liberty Taigum,-27.349745,153.038003,86,4034,North,QLD,2026-09-18 15:24:48
61401934,237.9,2026-09-18T00:38:24.087,Caltex Murrumba Downs,-27.264616,153.005048,2,4503,North,QLD,2026-09-18 15:24:48
61402132,239.9,2026-09-18T00:39:22.133,BP Regents Park,-27.676907,153.031851,5,4118,South,QLD,2026-09-18 15:24:48
61401907,233.5,2026-09-18T00:40:13.43,United Bald Hills,-27.317756,153.009186,23,4036,North,QLD,2026-09-18 15:24:48
61477723,219.5,2026-09-18T00:40:13.43,United Coopers Plains,-27.569702,153.024658,23,4108,South,QLD,2026-09-18 15:24:48
61401605,226.9,2026-09-18T00:40:50.213,BP Annerley,-27.522428,153.025696,5,4103,South,QLD,2026-09-18 15:24:48
61401781,233.5,2026-09-18T00:45:53.733,Liberty Lawnton,-27.290068,152.984536,86,4501,North,QLD,2026-09-18 15:24:48
61477890,229.9,2026-09-18T01:02:00,7-Eleven Eight Mile Plains,-27.585578,153.103765,113,4113,South,QLD,2026-09-18 15:24:48
61402405,234.9,2026-09-18T01:05:10.527,United Forestdale,-27.653823,152.995711,23,4118,South,QLD,2026-09-18 15:24:48
61402247,225.9,2026-09-18T01:08:55.217,Metro Petroleum Marsden,-27.678204,153.082353,57,4132,South,QLD,2026-09-18 15:24:48
61401440,229.9,2026-09-18T01:09:03.137,Metro Petroleum Sunnybank,-27.57032397205679,153.055617,57,4109,South,QLD,2026-09-18 15:24:48
61401254,223.5,2026-09-18T01:12:18,Pacific Petroleum Deagon,-27.325029,153.059461,2418994,4017,North,QLD,2026-09-18 15:24:48
61401185,235.9,2026-09-18T01:13:00,7-Eleven Fairfield Gardens,-27.508609,153.025429,113,4103,South,QLD,2026-09-18 15:24:48
61401188,235.9,2026-09-18T01:19:00,7-Eleven Yeronga,-27.519285,153.015135,113,4104,South,QLD,2026-09-18 15:24:48
61478222,223.9,2026-09-18T01:23:05.21,Caltex Coopers Plains,-27.572149765742434,153.03519868684006,2,4108,South,QLD,2026-09-18 15:24:48
61401200,222.5,2026-09-18T01:26:00,7-Eleven Greenslopes,-27.504612,153.040209,113,4120,South,QLD,2026-09-18 15:24:48
61401189,226.5,2026-09-18T01:27:00,7-Eleven Moorvale,-27.524123,153.023568,113,4105,South,QLD,2026-09-18 15:24:48
61401316,238.9,2026-09-18T01:28:40.26,BP Stafford,-27.409316,153.008034,5,4053,North,QLD,2026-09-18 15:24:48
61402090,222.9,2026-09-18T01:29:00,7-Eleven Murarrie,-27.456902,153.105682,113,4172,North,QLD,2026-09-18 15:24:48
61478193,243.9,2026-09-18T01:34:00,7-Eleven Northgate,-27.391817254810274,153.07109543650816,113,4013,North,QLD,2026-09-18 15:24:48
61477780,240.9,2026-09-18T01:34:00,7-Eleven Burpengary East,-27.139707,152.982665,113,4505,North,QLD,2026-09-18 15:24:48
61401225,225.9,2026-09-18T01:37:23.457,Metro Clontarf,-27.241169,153.086872,57,4019,North,QLD,2026-09-18 15:24:48
61401324,226.9,2026-09-18T01:38:00,7-Eleven Newmarket,-27.438767,153.007379,113,4051,North,QLD,2026-09-18 15:24:48
61401206,225.9,2026-09-18T01:47:17.743,U-Go Park Ridge,-27.696645,153.038101,3421183,4125,South,QLD,2026-09-18 15:24:48
61477749,235.9,2026-09-18T01:49:00,7-Eleven Caboolture,-27.077539,152.950377,113,4510,North,QLD,2026-09-18 15:24:48
61478011,225.9,2026-09-18T01:50:08.293,United Berrinba,-27.676026,153.079144,23,4117,South,QLD,2026-09-18 15:24:48
61477718,219.5,2026-09-18T01:54:00,7-Eleven Tingalpa,-27.471719,153.110322,113,4173,South,QLD,2026-09-18 15:24:48
61477731,221.5,2026-09-18T02:02:00,7-Eleven Willawong,-27.593842,153.003908,113,4110,South,QLD,2026-09-18 15:24:48
61401301,239.4,2026-09-18T02:02:18.91,Ampol Foodary Arana Hills,-27.396824,152.960709,3421066,4054,North,QLD,2026-09-18 15:24:48
61401167,237.4,2026-09-18T02:02:18.91,Ampol Foodary Kenmore,-27.507802,152.948185,3421066,4069,South,QLD,2026-09-18 15:24:48
61477953,239.9,2026-09-18T02:05:00,7-Eleven Bellmere,-27.088853,152.927838,113,4510,North,QLD,2026-09-18 15:24:48
61402127,238.9,2026-09-18T02:05:00,7-Eleven Murrumba Downs,-27.273405,153.015282,113,4503,North,QLD,2026-09-18 15:24:48
61477740,237.9,2026-09-18T02:05:00,7-Eleven Griffin,-27.260491,153.024233,113,4503,North,QLD,2026-09-18 15:24:48
61478227,225.9,2026-09-18T02:05:07.77,United Slacks Creek,-27.625835034179666,153.11769409325404,23,4127,South,QLD,2026-09-18 15:24:48
61401349,243.9,2026-09-18T02:06:00,7-Eleven Albion,-27.4289939652634,153.036903,113,4010,North,QLD,2026-09-18 15:24:48
61401508,221.5,2026-09-18T02:08:00,7-Eleven Redbank Plains,-27.644962,152.871677,113,4301,South,QLD,2026-09-18 15:24:48
61402262,221.5,2026-09-18T02:09:00,7-Eleven Bellbird Park,-27.645055,152.872371,113,4300,South,QLD,2026-09-18 15:24:48
61402406,226.9,2026-09-18T02:10:00,7-Eleven Flinders View,-27.653447,152.762956,113,4305,South,QLD,2026-09-18 15:24:48
61477779,233.9,2026-09-18T02:11:00,7-Eleven West Ipswich,-27.621919,152.747585,113,4305,South,QLD,2026-09-18 15:24:48
61401613,229.9,2026-09-18T02:12:19.057,U-Go Cleveland,-27.53260236370942,153.26623918650816,3421183,4163,South,QLD,2026-09-18 15:24:48
61478288,225.5,2026-09-18T02:13:00,7-Eleven Collingwood Park,-27.62425080880812,152.85782253032556,113,4301,South,QLD,2026-09-18 15:24:48
61401506,230.9,2026-09-18T02:15:22,BP Yamanto,-27.660285,152.740233,5,4305,South,QLD,2026-09-18 15:24:48
61401252,221.5,2026-09-18T02:17:19.09,U-Go Bracken Ridge,-27.319382,153.040903,3421183,4017,North,QLD,2026-09-18 15:24:48
61401365,235.9,2026-09-18T02:20:18,BP Lindum,-27.443116,153.143691,5,4178,North,QLD,2026-09-18 15:24:48
61401444,224.9,2026-09-18T02:33:00,7-Eleven Acacia Ridge East,-27.575428,153.039586,113,4110,South,QLD,2026-09-18 15:24:48
61401492,225.9,2026-09-18T02:37:07.01,Metro West Ipswich,-27.619048,152.749764,57,4305,South,QLD,2026-09-18 15:24:48
61477963,220.9,2026-09-18T02:42:18.25,Ampol Foodary Tingalpa,-27.474108,153.121802,3421066,4173,South,QLD,2026-09-18 15:24:48
61477775,233.9,2026-09-18T02:42:18.25,Ampol Foodary Narangba,-27.202741,153.010792,3421066,4504,North,QLD,2026-09-18 15:24:48
61477936,239.9,2026-09-18T02:42:18.25,Ampol Foodary Riverview,-27.589553,152.829909,3421066,4303,South,QLD,2026-09-18 15:24:48
61401487,241.9,2026-09-18T02:44:13.36,BP Redland Bay,-27.606017,153.288087,5,4165,South,QLD,2026-09-18 15:24:48
61402908,235.9,2026-09-18T02:47:18.987,Ampol Foodary North Lakes,-27.239449,153.009388,3421066,4509,North,QLD,2026-09-18 15:24:48
61401894,237.4,2026-09-18T02:47:18.987,Ampol Foodary Lawnton,-27.281231,152.982252,3421066,4501,North,QLD,2026-09-18 15:24:48
61401858,233.9,2026-09-18T02:50:10.05,United Caboolture,-27.079253,152.951795,23,4510,North,QLD,2026-09-18 15:24:48
61401523,233.9,2026-09-18T02:52:19.443,Ampol Foodary Carseldine,-27.342121,153.010681,3421066,4034,North,QLD,2026-09-18 15:24:48
61401502,225.5,2026-09-18T02:56:53,Metco Silkstone,-27.621481,152.789444,12,4304,South,QLD,2026-09-18 15:24:48
61478112,238.9,2026-09-18T02:57:18.743,Ampol Windsor,-27.436792733114075,153.02339601223372,3421066,4030,North,QLD,2026-09-18 15:24:48
61401134,241.9,2026-09-18T02:57:18.743,Ampol Foodary Camp Hill,-27.491978,153.064833,3421066,4152,South,QLD,2026-09-18 15:24:48
61402096,231.9,2026-09-18T02:57:18.743,Ampol Foodary Sunnybank,-27.584133,153.061878,3421066,4109,South,QLD,2026-09-18 15:24:48
61478283,237.9,2026-09-18T02:57:18.743,Ampol Foodary Morayfield East,-27.10930972378493,152.97310703367856,3421066,4506,North,QLD,2026-09-18 15:24:48
61401643,240.9,2026-09-18T02:57:18.743,Ampol Foodary Samford,-27.373408,152.886201,3421066,4520,North,QLD,2026-09-18 15:24:48
61402847,240.9,2026-09-18T02:57:18.743,Ampol Foodary Augustine Heights,-27.665500070157712,152.8910621898303,3421066,4300,South,QLD,2026-09-18 15:24:48
61401928,228.9,2026-09-18T02:57:18.743,Ampol Foodary Mackenzie,-27.547407,153.128337,3421066,4156,South,QLD,2026-09-18 15:24:48
61401263,231.9,2026-09-18T02:59:21.59,Caltex Zillmere,-27.366786,153.037181,2,4034,North,QLD,2026-09-18 15:24:48
61401224,239.9,2026-09-18T03:02:19.827,Ampol Foodary Kippa-Ring,-27.226826,153.084902,3421066,4021,North,QLD,2026-09-18 15:24:48
61401658,232.9,2026-09-18T03:03:49,Indus Fuel Bribie island,-27.080478,153.173647,12,4507,North,QLD,2026-09-18 15:24:48
61401856,239.9,2026-09-18T03:03:56.733,Elimbah Service Station and Takeaway,-27.007343,152.944651,12,4516,North,QLD,2026-09-18 15:24:48
61401541,242.9,2026-09-18T03:07:18.58,Ampol Foodary Hamilton,-27.438408,153.066889,3421066,4007,North,QLD,2026-09-18 15:24:48
61401155,234.9,2026-09-18T03:07:18.58,Ampol Foodary Carindale,-27.505555,153.099646,3421066,4152,South,QLD,2026-09-18 15:24:48
61401738,239.9,2026-09-18T03:07:18.58,Ampol Foodary Marsden,-27.679856,153.087847,3421066,4132,South,QLD,2026-09-18 15:24:48
61401756,240.9,2026-09-18T03:07:18.58,Ampol Foodary Brassall,-27.596301,152.745933,3421066,4305,South,QLD,2026-09-18 15:24:48
61401462,241.9,2026-09-18T03:07:18.58,Ampol Foodary Goodna,-27.608598,152.897931,3421066,4300,South,QLD,2026-09-18 15:24:48
61401136,241.9,2026-09-18T03:07:27.19,Caltex Norman Park,-27.483909,153.063748,2,4170,South,QLD,2026-09-18 15:24:48
61401524,240.9,2026-09-18T03:12:18.457,Ampol Foodary Alexandra Hills,-27.52262732061367,153.2196999651111,3421066,4161,South,QLD,2026-09-18 15:24:48
61401510,220.9,2026-09-18T03:12:58,Speed Fuel Kingston,-27.658841,153.116903,12,4114,South,QLD,2026-09-18 15:24:48
61402131,220.9,2026-09-18T03:14:17,OOM Energy Kingston,-27.66240225882411,153.11811118650817,12,4114,South,QLD,2026-09-18 15:24:48
61401908,243.9,2026-09-18T03:16:00,EG Ampol Virginia,-27.383617220168496,153.06412653401188,3421073,4014,North,QLD,2026-09-18 15:24:48
61401725,233.9,2026-09-18T03:17:06.367,Caltex Wacol,-27.604324,152.932499,2,4076,South,QLD,2026-09-18 15:24:48
61401641,237.9,2026-09-18T03:22:18.057,Ampol Foodary Carina,-27.495853,153.093435,3421066,4152,South,QLD,2026-09-18 15:24:48
61401938,225.9,2026-09-18T03:23:16.917,Metro Petroleum Capalaba,-27.521129,153.199215,57,4157,South,QLD,2026-09-18 15:24:48
